id,sparql,pattern_type,complexity
q204,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q205,SELECT ?target WHERE { ?target ns1:has_course_category ns1:study_program_mandatory_course . },1_prop_subject_target,basic
q206,SELECT ?target WHERE { ?hidden rdfs:domain ?target . ?hidden rdfs:range ns1:research_lab . },2_prop_branching_v4,intermediate
q207,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q208,SELECT ?target WHERE { ?target rdfs:domain ns1:course . },1_prop_subject_target,basic
q209,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q210,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ns1:advanced_programming . ?hidden ns1:has_course_category ?hidden2 . ?hidden ns1:has_credits ?target . },3_prop_star_v1,advanced
q211,SELECT ?target WHERE { ?target rdfs:range ns1:course_category . },1_prop_subject_target,basic
q212,SELECT ?target WHERE { ?target rdfs:range ns1:course_category . },1_prop_subject_target,basic
q213,SELECT ?target WHERE { ?hidden ns1:also_known_as ?target . ?hidden ns1:has_research_group ns1:computer_system_laboratory . },2_prop_branching_v4,intermediate
q214,SELECT ?target WHERE { ?target ns1:has_research_group ns1:center_for_cyber_security_and_cryptography . },1_prop_subject_target,basic
q215,SELECT ?target WHERE { ?hidden ns1:has_minimum_credits ?target . ?hidden ns1:has_research_group ns1:digital_library_and_distance_learning_laboratory . },2_prop_branching_v4,intermediate
q216,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ns1:programming_basics_1 . ?hidden ns1:also_known_as ?hidden2 . ?hidden ns1:has_evaluation_method ?target . },3_prop_star_v1,advanced
q217,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ?hidden ns1:has_research_group ns1:digital_library_and_distance_learning_laboratory . },2_prop_branching_v4,intermediate
q218,SELECT ?target WHERE { ?hidden ns1:has_credits ?target . ?hidden ns1:has_prerequisite_course ns1:introduction_to_digital_systems . },2_prop_branching_v4,intermediate
q219,SELECT ?target WHERE { ns1:has_research_group rdfs:domain ?target . },1_prop_object_target,basic
q220,SELECT ?target WHERE { ns1:information_retrieval ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q221,SELECT ?target WHERE { ?hidden ns1:has_research_group ns1:information_retrieval_and_natural_language_processing . ?hidden ns1:has_course_category ?hidden2 . ?hidden ns1:also_known_as ?target . },3_prop_star_v1,advanced
q222,SELECT ?target WHERE { ns1:natural_language_processing ns1:has_research_group ?target . },1_prop_object_target,basic
q223,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:data_structures_and_algorithms . },1_prop_subject_target,basic
q224,SELECT ?target WHERE { ?hidden ns1:has_research_group ns1:information_retrieval_and_natural_language_processing . ?hidden ns1:has_prerequisite_course ?hidden2 . ?hidden ns1:also_known_as ?target . },3_prop_star_v1,advanced
q225,SELECT ?target WHERE { ?target rdfs:range xsd:integer . },1_prop_subject_target,basic
q226,SELECT ?target WHERE { ns1:computer_vision ns1:has_research_group ?target . },1_prop_object_target,basic
q227,SELECT ?target WHERE { ns1:computers_and_society ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q228,SELECT ?target WHERE { ?hidden ns1:has_course_category ?target . ns1:calculus_2 ns1:has_prerequisite_course ?hidden . },2_prop_branching_v2,intermediate
q229,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ?target . ?hidden ns1:has_course_category ns1:study_program_elective_course . },2_prop_branching_v4,intermediate
q230,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:language_theory_and_automata . },1_prop_subject_target,basic
q231,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ?target . ?hidden ns1:has_research_group ns1:machine_learning_and_computer_vision . },2_prop_branching_v4,intermediate
q232,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ?target . ?hidden ns1:has_research_group ns1:computer_system_laboratory . },2_prop_branching_v4,intermediate
q233,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q234,SELECT ?target WHERE { ns1:ethical_hacking ns1:has_research_group ?target . },1_prop_object_target,basic
q235,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:software_engineering . },1_prop_subject_target,basic
q236,SELECT ?target WHERE { ?hidden ns1:has_research_group ns1:machine_learning_and_computer_vision . ?hidden ns1:has_minimum_credits ?hidden2 . ?hidden ns1:has_evaluation_method ?target . },3_prop_star_v1,advanced
q237,SELECT ?target WHERE { ns1:operating_system ns1:has_course_category ?target . },1_prop_object_target,basic
q238,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ?hidden ns1:has_evaluation_method ns1:group_presentation . },2_prop_branching_v4,intermediate
q239,SELECT ?target WHERE { ?hidden ns1:has_course_category ns1:study_program_elective_course . ?hidden ns1:also_known_as ?hidden2 . ?hidden ns1:has_prerequisite_course ?target . },3_prop_star_v1,advanced
q240,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:group_presentation . },1_prop_subject_target,basic
q241,SELECT ?target WHERE { ns1:introduction_to_computer_organization ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q242,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:programming_basics_1 . },1_prop_subject_target,basic
q243,SELECT ?target WHERE { ns1:has_prerequisite_course rdfs:subPropertyOf ?target . },1_prop_object_target,basic
q244,SELECT ?target WHERE { ?hidden ns1:has_evaluation_method ns1:supervisor_evaluation . ?hidden ns1:has_course_category ?hidden2 . ?hidden ns1:has_prerequisite_course ?target . },3_prop_star_v1,advanced
q245,SELECT ?target WHERE { ns1:embedded_systems ns1:has_research_group ?target . },1_prop_object_target,basic
q246,SELECT ?target WHERE { ?target rdfs:domain ns1:course . },1_prop_subject_target,basic
q247,SELECT ?target WHERE { ?hidden ns1:has_evaluation_method ?target . ns1:software_engineering ns1:has_prerequisite_course ?hidden . },2_prop_branching_v2,intermediate
q248,SELECT ?target WHERE { ns1:has_minimum_credits rdfs:domain ?target . },1_prop_object_target,basic
q249,SELECT ?target WHERE { ns1:has_evaluation_method rdfs:range ?target . },1_prop_object_target,basic
q250,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ?hidden ns1:has_evaluation_method ns1:practicum . },2_prop_branching_v4,intermediate
q251,SELECT ?target WHERE { ns1:bioinformatics ns1:has_research_group ?target . },1_prop_object_target,basic
q252,SELECT ?target WHERE { ?hidden ns1:has_credits ?target . ?hidden ns1:has_evaluation_method ns1:report_document . },2_prop_branching_v4,intermediate
q253,SELECT ?target WHERE { ns1:competitive_programming ns1:has_course_category ?target . },1_prop_object_target,basic
q254,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ns1:language_theory_and_automata ns1:has_prerequisite_course ?hidden . },2_prop_branching_v2,intermediate
q255,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ?hidden ns1:has_research_group ns1:reliable_software_engineering . },2_prop_branching_v4,intermediate
q256,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ?hidden . ?hidden ns1:has_evaluation_method ns1:test . },2_prop_branching_v1,intermediate
q257,SELECT ?target WHERE { ?hidden ns1:has_minimum_credits ?target . ?hidden ns1:has_research_group ns1:reliable_software_engineering . },2_prop_branching_v4,intermediate
q258,SELECT ?target WHERE { ns1:has_course_category rdfs:domain ?target . },1_prop_object_target,basic
q259,SELECT ?target WHERE { ns1:has_prerequisite_course rdfs:range ?target . },1_prop_object_target,basic
q260,SELECT ?target WHERE { ns1:individual_final_assignment ns1:has_course_category ?target . },1_prop_object_target,basic
q261,SELECT ?target WHERE { ?hidden ns1:has_evaluation_method ns1:group_task . ?hidden ns1:also_known_as ?hidden2 . ?hidden ns1:has_research_group ?target . },3_prop_star_v1,advanced
q262,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q263,SELECT ?target WHERE { ?hidden ns1:also_known_as ?target . ?hidden ns1:has_evaluation_method ns1:group_discussiontask . },2_prop_branching_v4,intermediate
q264,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q265,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:software_engineering . },1_prop_subject_target,basic
q266,SELECT ?target WHERE { ?hidden ns1:also_known_as ?target . ?hidden ns1:has_evaluation_method ns1:group_project . },2_prop_branching_v4,intermediate
q267,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ?target . ?hidden ns1:has_evaluation_method ns1:test . },2_prop_branching_v4,intermediate
q268,SELECT ?target WHERE { ?hidden ns1:has_evaluation_method ns1:task . ?hidden ns1:has_research_group ?hidden2 . ?hidden ns1:has_prerequisite_course ?target . },3_prop_star_v1,advanced
q269,SELECT ?target WHERE { ?hidden ns1:has_research_group ns1:digital_library_and_distance_learning_laboratory . ?hidden ns1:has_course_category ?hidden2 . ?hidden ns1:has_prerequisite_course ?target . },3_prop_star_v1,advanced
q270,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ns1:advanced_programming ns1:has_prerequisite_course ?hidden . },2_prop_branching_v2,intermediate
q271,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ?hidden ns1:has_course_category ns1:study_program_mandatory_course . },2_prop_branching_v4,intermediate
q272,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q273,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ns1:introduction_to_computer_organization . ?hidden ns1:also_known_as ?hidden2 . ?hidden ns1:has_course_code ?target . },3_prop_star_v1,advanced
q274,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:case_study . },1_prop_subject_target,basic
q275,SELECT ?target WHERE { ?target rdfs:subPropertyOf ns1:has_prerequisite . },1_prop_subject_target,basic
q276,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ?hidden . ?hidden ns1:has_evaluation_method ns1:test . },2_prop_branching_v1,intermediate
q277,SELECT ?target WHERE { ?hidden ns1:has_research_group ?target . ?hidden ns1:has_prerequisite_course ns1:discrete_mathematics_2 . },2_prop_branching_v4,intermediate
q278,SELECT ?target WHERE { ?hidden rdfs:domain ?target . ?hidden rdfs:range xsd:string . },2_prop_branching_v4,intermediate
q279,SELECT ?target WHERE { ?hidden ns1:has_course_code ?target . ?hidden ns1:has_course_category ns1:study_program_elective_course . },2_prop_branching_v4,intermediate
q280,SELECT ?target WHERE { ns1:has_credits rdfs:range ?target . },1_prop_object_target,basic
q281,SELECT ?target WHERE { ns1:web_application_architecture ns1:has_research_group ?target . },1_prop_object_target,basic
q282,SELECT ?target WHERE { ?hidden rdfs:range ?target . ?hidden rdfs:subPropertyOf ns1:has_prerequisite . },2_prop_branching_v4,intermediate
