"id","question","sparql","category","complexity","templateId"
"q26","Do you know what evaluation methods are used for computational geometry?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?method WHERE { <http://example . org/computational_geometry> ns1:has_evaluation_method ?method . }","university","basic","course-evaluation"
"q27","Can you tell me what evaluation methods are used for computational geometry?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?method WHERE { <http://example . org/computational_geometry> ns1:has_evaluation_method ?method . }","university","basic","course-evaluation"
"q28","Which research group is associated with Information Retrieval and Natural Language Processing?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?group WHERE { <http://example . org/information_retrieval_and_natural_language_processing> ns1:has_research_group ?group . }","university","basic","course-research-group"
"q29","Do you know which research group is associated with information retrieval and natural language processing?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?group WHERE { <http://example . org/information_retrieval_and_natural_language_processing> ns1:has_research_group ?group . }","university","basic","course-research-group"
"q30","Which research group is associated with Information Retrieval and Natural Language Processing please?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?group WHERE { <http://example . org/information_retrieval_and_natural_language_processing> ns1:has_research_group ?group . }","university","basic","course-research-group"
"q31","What category does Study Program Elective Course belong to?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/study_program_elective_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q32","Which category does Study Program Elective Course belong to?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/study_program_elective_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q33","What category is Study Program Elective Course in?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/study_program_elective_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q34","Which research group is associated with Machine Learning and Computer Vision?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?group WHERE { <http://example . org/machine_learning_and_computer_vision> ns1:has_research_group ?group . }","university","basic","course-research-group"
"q35","What research group is associated with Machine Learning and Computer Vision?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?group WHERE { <http://example . org/machine_learning_and_computer_vision> ns1:has_research_group ?group . }","university","basic","course-research-group"
"q36","Which research group is associated with Machine Learning and Computer Vision please?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?group WHERE { <http://example . org/machine_learning_and_computer_vision> ns1:has_research_group ?group . }","university","basic","course-research-group"
"q37","What category does University Mandatory Course belong to?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/university_mandatory_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q38","Do you know what category does university mandatory course belong to?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/university_mandatory_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q39","What category is University Mandatory Course in?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/university_mandatory_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q40","What category does Study Program Mandatory Course belong to?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/study_program_mandatory_course> ns1:has_course_category ?category . }","university","basic","course-category"
